filename,label,source,date,datetime,confidence,redistributed_by_us,notes
69B281AC.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:04:44,0.53,true,ESP32 garden camera not-bird image
69B281B2.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:04:50,0.58,true,ESP32 garden camera not-bird image
69B281B4.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:04:52,0.73,true,ESP32 garden camera not-bird image
69B281B5.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:04:53,0.83,true,ESP32 garden camera not-bird image
69B281B6.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:04:54,0.5,true,ESP32 garden camera not-bird image
69B281B7.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:04:55,0.75,true,ESP32 garden camera not-bird image
69B281B8.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:04:56,0.66,true,ESP32 garden camera not-bird image
69B281BF.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:05:03,0.5,true,ESP32 garden camera not-bird image
69B281C0.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:05:04,0.61,true,ESP32 garden camera not-bird image
69B281C2.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:05:06,0.55,true,ESP32 garden camera not-bird image
69B281C3.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:05:07,0.53,true,ESP32 garden camera not-bird image
69B281C7.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:05:11,0.58,true,ESP32 garden camera not-bird image
69B281C8.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:05:12,0.58,true,ESP32 garden camera not-bird image
69B281CA.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:05:14,0.61,true,ESP32 garden camera not-bird image
69B281CB.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:05:15,0.64,true,ESP32 garden camera not-bird image
69B281D2.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:05:22,0.5,true,ESP32 garden camera not-bird image
69B281D4.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:05:24,0.55,true,ESP32 garden camera not-bird image
69B281D7.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:05:27,0.55,true,ESP32 garden camera not-bird image
69B281D8.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:05:28,0.55,true,ESP32 garden camera not-bird image
69B281DD.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:05:33,0.58,true,ESP32 garden camera not-bird image
69B281E4.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:05:40,0.55,true,ESP32 garden camera not-bird image
69B281EC.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:05:48,0.55,true,ESP32 garden camera not-bird image
69B281FC.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:06:04,0.5,true,ESP32 garden camera not-bird image
69B2821D.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:06:37,0.5,true,ESP32 garden camera not-bird image
69B282F2.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:10:10,0.55,true,ESP32 garden camera not-bird image
69B28300.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:10:24,0.5,true,ESP32 garden camera not-bird image
69B28309.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:10:33,0.5,true,ESP32 garden camera not-bird image
69B28313.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:10:43,0.5,true,ESP32 garden camera not-bird image
69B28315.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:10:45,0.5,true,ESP32 garden camera not-bird image
69B28317.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:10:47,0.55,true,ESP32 garden camera not-bird image
69B28318.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:10:48,0.55,true,ESP32 garden camera not-bird image
69B28321.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:10:57,0.55,true,ESP32 garden camera not-bird image
69B28326.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:02,0.58,true,ESP32 garden camera not-bird image
69B28327.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:03,0.55,true,ESP32 garden camera not-bird image
69B28338.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:20,0.61,true,ESP32 garden camera not-bird image
69B2833D.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:25,0.5,true,ESP32 garden camera not-bird image
69B2833F.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:27,0.69,true,ESP32 garden camera not-bird image
69B28340.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:28,0.53,true,ESP32 garden camera not-bird image
69B28341.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:29,0.58,true,ESP32 garden camera not-bird image
69B28342.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:30,0.69,true,ESP32 garden camera not-bird image
69B28343.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:31,0.58,true,ESP32 garden camera not-bird image
69B28344.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:32,0.53,true,ESP32 garden camera not-bird image
69B28345.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:33,0.5,true,ESP32 garden camera not-bird image
69B2834D.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:41,0.53,true,ESP32 garden camera not-bird image
69B28350.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:44,0.53,true,ESP32 garden camera not-bird image
69B28351.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:45,0.69,true,ESP32 garden camera not-bird image
69B28353.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:47,0.66,true,ESP32 garden camera not-bird image
69B28354.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:48,0.64,true,ESP32 garden camera not-bird image
69B28355.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:49,0.69,true,ESP32 garden camera not-bird image
69B2835B.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:55,0.53,true,ESP32 garden camera not-bird image
69B2835C.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:56,0.53,true,ESP32 garden camera not-bird image
69B2835D.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:57,0.64,true,ESP32 garden camera not-bird image
69B2835E.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:58,0.61,true,ESP32 garden camera not-bird image
69B2835F.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:11:59,0.66,true,ESP32 garden camera not-bird image
69B28360.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:00,0.61,true,ESP32 garden camera not-bird image
69B28367.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:07,0.5,true,ESP32 garden camera not-bird image
69B28368.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:08,0.61,true,ESP32 garden camera not-bird image
69B28369.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:09,0.53,true,ESP32 garden camera not-bird image
69B2836B.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:11,0.69,true,ESP32 garden camera not-bird image
69B2836C.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:12,0.61,true,ESP32 garden camera not-bird image
69B2836E.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:14,0.53,true,ESP32 garden camera not-bird image
69B2836F.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:15,0.53,true,ESP32 garden camera not-bird image
69B28370.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:16,0.5,true,ESP32 garden camera not-bird image
69B28378.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:24,0.55,true,ESP32 garden camera not-bird image
69B28379.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:25,0.66,true,ESP32 garden camera not-bird image
69B2837A.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:26,0.75,true,ESP32 garden camera not-bird image
69B2837B.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:27,0.53,true,ESP32 garden camera not-bird image
69B2837C.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:28,0.58,true,ESP32 garden camera not-bird image
69B2837E.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:30,0.69,true,ESP32 garden camera not-bird image
69B28380.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:32,0.61,true,ESP32 garden camera not-bird image
69B28387.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:39,0.53,true,ESP32 garden camera not-bird image
69B28389.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:41,0.69,true,ESP32 garden camera not-bird image
69B2838A.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:42,0.55,true,ESP32 garden camera not-bird image
69B2838B.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:43,0.64,true,ESP32 garden camera not-bird image
69B2838C.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:44,0.58,true,ESP32 garden camera not-bird image
69B2838D.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:45,0.58,true,ESP32 garden camera not-bird image
69B28391.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:49,0.66,true,ESP32 garden camera not-bird image
69B28397.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:12:55,0.61,true,ESP32 garden camera not-bird image
69B283A0.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:04,0.5,true,ESP32 garden camera not-bird image
69B283A4.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:08,0.55,true,ESP32 garden camera not-bird image
69B283A5.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:09,0.61,true,ESP32 garden camera not-bird image
69B283A6.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:10,0.64,true,ESP32 garden camera not-bird image
69B283A7.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:11,0.64,true,ESP32 garden camera not-bird image
69B283A8.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:12,0.73,true,ESP32 garden camera not-bird image
69B283A9.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:13,0.5,true,ESP32 garden camera not-bird image
69B283AA.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:14,0.53,true,ESP32 garden camera not-bird image
69B283B1.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:21,0.64,true,ESP32 garden camera not-bird image
69B283B2.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:22,0.75,true,ESP32 garden camera not-bird image
69B283B3.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:23,0.66,true,ESP32 garden camera not-bird image
69B283B5.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:25,0.55,true,ESP32 garden camera not-bird image
69B283B6.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:26,0.55,true,ESP32 garden camera not-bird image
69B283B8.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:28,0.53,true,ESP32 garden camera not-bird image
69B283BA.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:30,0.5,true,ESP32 garden camera not-bird image
69B283C0.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:36,0.55,true,ESP32 garden camera not-bird image
69B283C9.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:45,0.5,true,ESP32 garden camera not-bird image
69B283CC.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:48,0.53,true,ESP32 garden camera not-bird image
69B283CF.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:51,0.58,true,ESP32 garden camera not-bird image
69B283D3.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:55,0.55,true,ESP32 garden camera not-bird image
69B283D4.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:56,0.5,true,ESP32 garden camera not-bird image
69B283D5.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:57,0.55,true,ESP32 garden camera not-bird image
69B283D6.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:13:58,0.53,true,ESP32 garden camera not-bird image
69B283D9.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:01,0.5,true,ESP32 garden camera not-bird image
69B283DB.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:03,0.55,true,ESP32 garden camera not-bird image
69B283EB.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:19,0.55,true,ESP32 garden camera not-bird image
69B283ED.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:21,0.58,true,ESP32 garden camera not-bird image
69B283EE.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:22,0.64,true,ESP32 garden camera not-bird image
69B283F0.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:24,0.64,true,ESP32 garden camera not-bird image
69B283F1.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:25,0.5,true,ESP32 garden camera not-bird image
69B283F2.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:26,0.61,true,ESP32 garden camera not-bird image
69B283F3.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:27,0.53,true,ESP32 garden camera not-bird image
69B283FC.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:36,0.58,true,ESP32 garden camera not-bird image
69B283FD.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:37,0.69,true,ESP32 garden camera not-bird image
69B283FE.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:38,0.61,true,ESP32 garden camera not-bird image
69B283FF.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:39,0.75,true,ESP32 garden camera not-bird image
69B28400.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:40,0.69,true,ESP32 garden camera not-bird image
69B28401.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:41,0.73,true,ESP32 garden camera not-bird image
69B28408.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:48,0.58,true,ESP32 garden camera not-bird image
69B28409.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:49,0.71,true,ESP32 garden camera not-bird image
69B2840A.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:50,0.61,true,ESP32 garden camera not-bird image
69B2840B.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:51,0.79,true,ESP32 garden camera not-bird image
69B2840C.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:52,0.69,true,ESP32 garden camera not-bird image
69B2840D.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:14:53,0.77,true,ESP32 garden camera not-bird image
69B28414.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:00,0.64,true,ESP32 garden camera not-bird image
69B28415.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:01,0.79,true,ESP32 garden camera not-bird image
69B28416.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:02,0.66,true,ESP32 garden camera not-bird image
69B28417.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:03,0.58,true,ESP32 garden camera not-bird image
69B28418.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:04,0.5,true,ESP32 garden camera not-bird image
69B28419.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:05,0.66,true,ESP32 garden camera not-bird image
69B2841A.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:06,0.53,true,ESP32 garden camera not-bird image
69B28422.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:14,0.75,true,ESP32 garden camera not-bird image
69B28423.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:15,0.61,true,ESP32 garden camera not-bird image
69B28424.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:16,0.75,true,ESP32 garden camera not-bird image
69B28425.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:17,0.83,true,ESP32 garden camera not-bird image
69B28426.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:18,0.81,true,ESP32 garden camera not-bird image
69B2842D.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:25,0.86,true,ESP32 garden camera not-bird image
69B2842E.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:26,0.81,true,ESP32 garden camera not-bird image
69B2842F.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:27,0.81,true,ESP32 garden camera not-bird image
69B28430.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:28,0.79,true,ESP32 garden camera not-bird image
69B28431.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:29,0.69,true,ESP32 garden camera not-bird image
69B28432.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:30,0.79,true,ESP32 garden camera not-bird image
69B28439.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:37,0.79,true,ESP32 garden camera not-bird image
69B2843A.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:38,0.88,true,ESP32 garden camera not-bird image
69B2843B.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:39,0.75,true,ESP32 garden camera not-bird image
69B2843C.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:40,0.95,true,ESP32 garden camera not-bird image
69B2843D.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:41,0.73,true,ESP32 garden camera not-bird image
69B2843E.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:42,0.87,true,ESP32 garden camera not-bird image
69B28445.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:49,0.87,true,ESP32 garden camera not-bird image
69B28446.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:50,0.84,true,ESP32 garden camera not-bird image
69B28447.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:51,0.84,true,ESP32 garden camera not-bird image
69B28448.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:52,0.86,true,ESP32 garden camera not-bird image
69B28449.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:15:53,0.79,true,ESP32 garden camera not-bird image
69B28451.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:01,0.75,true,ESP32 garden camera not-bird image
69B28452.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:02,0.79,true,ESP32 garden camera not-bird image
69B28453.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:03,0.81,true,ESP32 garden camera not-bird image
69B28454.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:04,0.73,true,ESP32 garden camera not-bird image
69B28455.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:05,0.61,true,ESP32 garden camera not-bird image
69B2845D.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:13,0.81,true,ESP32 garden camera not-bird image
69B2845E.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:14,0.71,true,ESP32 garden camera not-bird image
69B2845F.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:15,0.83,true,ESP32 garden camera not-bird image
69B28460.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:16,0.81,true,ESP32 garden camera not-bird image
69B28461.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:17,0.69,true,ESP32 garden camera not-bird image
69B28468.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:24,0.5,true,ESP32 garden camera not-bird image
69B28469.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:25,0.64,true,ESP32 garden camera not-bird image
69B2846A.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:26,0.66,true,ESP32 garden camera not-bird image
69B2846B.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:27,0.71,true,ESP32 garden camera not-bird image
69B2846C.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:28,0.69,true,ESP32 garden camera not-bird image
69B2846D.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:29,0.53,true,ESP32 garden camera not-bird image
69B28474.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:36,0.71,true,ESP32 garden camera not-bird image
69B28475.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:37,0.69,true,ESP32 garden camera not-bird image
69B28476.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:38,0.71,true,ESP32 garden camera not-bird image
69B28477.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:39,0.73,true,ESP32 garden camera not-bird image
69B28478.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:40,0.73,true,ESP32 garden camera not-bird image
69B28479.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:41,0.66,true,ESP32 garden camera not-bird image
69B2847A.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:42,0.69,true,ESP32 garden camera not-bird image
69B28482.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:50,0.64,true,ESP32 garden camera not-bird image
69B28483.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:51,0.55,true,ESP32 garden camera not-bird image
69B28484.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:52,0.64,true,ESP32 garden camera not-bird image
69B28485.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:53,0.71,true,ESP32 garden camera not-bird image
69B28487.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:55,0.64,true,ESP32 garden camera not-bird image
69B28488.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:16:56,0.75,true,ESP32 garden camera not-bird image
69B28490.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:04,0.79,true,ESP32 garden camera not-bird image
69B28491.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:05,0.58,true,ESP32 garden camera not-bird image
69B28492.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:06,0.64,true,ESP32 garden camera not-bird image
69B28495.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:09,0.64,true,ESP32 garden camera not-bird image
69B28496.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:10,0.69,true,ESP32 garden camera not-bird image
69B28497.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:11,0.71,true,ESP32 garden camera not-bird image
69B28498.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:12,0.64,true,ESP32 garden camera not-bird image
69B28499.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:13,0.55,true,ESP32 garden camera not-bird image
69B284A2.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:22,0.58,true,ESP32 garden camera not-bird image
69B284A3.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:23,0.86,true,ESP32 garden camera not-bird image
69B284A4.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:24,0.71,true,ESP32 garden camera not-bird image
69B284A5.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:25,0.58,true,ESP32 garden camera not-bird image
69B284A6.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:26,0.61,true,ESP32 garden camera not-bird image
69B284A7.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:27,0.5,true,ESP32 garden camera not-bird image
69B284A8.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:28,0.53,true,ESP32 garden camera not-bird image
69B284B0.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:36,0.61,true,ESP32 garden camera not-bird image
69B284B1.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:37,0.83,true,ESP32 garden camera not-bird image
69B284B2.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:38,0.75,true,ESP32 garden camera not-bird image
69B284B3.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:39,0.66,true,ESP32 garden camera not-bird image
69B284B4.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:40,0.58,true,ESP32 garden camera not-bird image
69B284B5.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:41,0.66,true,ESP32 garden camera not-bird image
69B284BE.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:50,0.73,true,ESP32 garden camera not-bird image
69B284BF.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:51,0.86,true,ESP32 garden camera not-bird image
69B284C0.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:52,0.66,true,ESP32 garden camera not-bird image
69B284C1.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:53,0.77,true,ESP32 garden camera not-bird image
69B284C2.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:17:54,0.75,true,ESP32 garden camera not-bird image
69B284CA.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:02,0.69,true,ESP32 garden camera not-bird image
69B284CB.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:03,0.71,true,ESP32 garden camera not-bird image
69B284CC.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:04,0.88,true,ESP32 garden camera not-bird image
69B284CD.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:05,0.81,true,ESP32 garden camera not-bird image
69B284CE.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:06,0.88,true,ESP32 garden camera not-bird image
69B284CF.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:07,0.71,true,ESP32 garden camera not-bird image
69B284D7.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:15,0.75,true,ESP32 garden camera not-bird image
69B284D8.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:16,0.66,true,ESP32 garden camera not-bird image
69B284D9.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:17,0.88,true,ESP32 garden camera not-bird image
69B284DA.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:18,0.83,true,ESP32 garden camera not-bird image
69B284DB.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:19,0.83,true,ESP32 garden camera not-bird image
69B284DC.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:20,0.75,true,ESP32 garden camera not-bird image
69B284E3.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:27,0.64,true,ESP32 garden camera not-bird image
69B284E4.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:28,0.71,true,ESP32 garden camera not-bird image
69B284E5.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:29,0.73,true,ESP32 garden camera not-bird image
69B284E6.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:30,0.84,true,ESP32 garden camera not-bird image
69B284E7.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:31,0.88,true,ESP32 garden camera not-bird image
69B284E8.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:32,0.66,true,ESP32 garden camera not-bird image
69B284F0.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:40,0.87,true,ESP32 garden camera not-bird image
69B284F1.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:41,0.86,true,ESP32 garden camera not-bird image
69B284F2.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:42,0.71,true,ESP32 garden camera not-bird image
69B284F3.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:43,0.66,true,ESP32 garden camera not-bird image
69B284F4.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:44,0.93,true,ESP32 garden camera not-bird image
69B284F5.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:45,0.86,true,ESP32 garden camera not-bird image
69B284FD.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:53,0.81,true,ESP32 garden camera not-bird image
69B284FE.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:54,0.83,true,ESP32 garden camera not-bird image
69B284FF.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:55,0.83,true,ESP32 garden camera not-bird image
69B28500.JPG,not_bird,esp32,2026-03-12,2026-03-12T09:18:56,0.86,true,ESP32 garden camera not-bird image
